"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-12","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.42","","","","2"
"2018-01","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","2.97","","","","2"
"2018-02","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.66","","","","2"
"2018-03","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.25","","","","2"
"2018-04","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.49","","","","2"
"2018-05","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.25","","","","2"
"2018-06","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.45","","","","2"
"2018-07","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.48","","","","2"
"2018-08","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.67","","","","2"
"2018-09","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.54","","","","2"
"2018-10","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.49","","","","2"
"2018-11","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.55","","","","2"
"2018-12","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.39","","","","2"
"2019-01","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.51","","","","2"
"2019-02","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.67","","","","2"
"2019-03","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.50","","","","2"
"2019-04","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.42","","","","2"
"2019-05","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.53","","","","2"
"2019-06","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.61","","","","2"
"2019-07","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.44","","","","2"
"2019-08","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.60","","","","2"
"2019-09","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.71","","","","2"
"2019-10","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.36","","","","2"
"2019-11","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.71","","","","2"
"2019-12","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.49","","","","2"
"2020-01","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.76","","","","2"
"2020-02","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.53","","","","2"
"2020-03","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.44","","","","2"
"2020-04","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.98","","","","2"
"2020-05","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","3.99","","","","2"
"2020-06","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","4.00","","","","2"
"2020-07","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","4.05","","","","2"
"2020-08","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","4.11","","","","2"
"2020-09","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","4.13","","","","2"
"2020-10","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","4.14","","","","2"
"2020-11","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","4.15","","","","2"
"2020-12","Prince Edward Island","2016A000211","Eggs, 1 dozen","Dollars","81","units","0","v1159447034","2.20","4.14","","","","2"
"2017-01","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.57","","","","2"
"2017-02","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.38","","","","2"
"2017-03","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.41","","","","2"
"2017-04","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.57","","","","2"
"2017-05","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.52","","","","2"
"2017-06","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.82","","","","2"
"2017-07","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.89","","","","2"
"2017-08","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.95","","","","2"
"2017-09","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.65","","","","2"
"2017-10","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","3.95","","","","2"
"2017-11","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.25","","","","2"
"2017-12","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.20","","","","2"
"2018-01","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.57","","","","2"
"2018-02","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.64","","","","2"
"2018-03","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.83","","","","2"
"2018-04","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.82","","","","2"
"2018-05","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.92","","","","2"
"2018-06","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.90","","","","2"
"2018-07","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.15","","","","2"
"2018-08","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.26","","","","2"
"2018-09","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.73","","","","2"
"2018-10","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.01","","","","2"
"2018-11","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.07","","","","2"
"2018-12","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.41","","","","2"
"2019-01","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.37","","","","2"
"2019-02","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","4.93","","","","2"
"2019-03","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.44","","","","2"
"2019-04","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.31","","","","2"
"2019-05","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.61","","","","2"
"2019-06","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.62","","","","2"
"2019-07","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","6.06","","","","2"
"2019-08","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.92","","","","2"
"2019-09","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.37","","","","2"
"2019-10","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.25","","","","2"
"2019-11","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.45","","","","2"
"2019-12","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.47","","","","2"
"2020-01","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.54","","","","2"
"2020-02","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.55","","","","2"
"2020-03","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.90","","","","2"
"2020-04","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.45","","","","2"
"2020-05","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.56","","","","2"
"2020-06","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.87","","","","2"
"2020-07","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.83","","","","2"
"2020-08","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","6.07","","","","2"
"2020-09","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.72","","","","2"
"2020-10","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.58","","","","2"
"2020-11","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","5.98","","","","2"
"2020-12","Prince Edward Island","2016A000211","Apples, per kilogram","Dollars","81","units","0","v1159447035","2.21","6.24","","","","2"
"2017-01","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.68","","","","2"
"2017-02","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.78","","","","2"
"2017-03","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.60","","","","2"
"2017-04","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.87","","","","2"
"2017-05","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.12","","","","2"
"2017-06","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.29","","","","2"
"2017-07","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.72","","","","2"
"2017-08","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.63","","","","2"
"2017-09","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.69","","","","2"
"2017-10","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.27","","","","2"
"2017-11","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.70","","","","2"
"2017-12","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.04","","","","2"
"2018-01","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.17","","","","2"
"2018-02","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.93","","","","2"
"2018-03","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.99","","","","2"
"2018-04","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.54","","","","2"
"2018-05","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.71","","","","2"
"2018-06","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.94","","","","2"
"2018-07","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.77","","","","2"
"2018-08","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.87","","","","2"
"2018-09","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.55","","","","2"
"2018-10","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.58","","","","2"
"2018-11","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.11","","","","2"
"2018-12","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.83","","","","2"
"2019-01","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.94","","","","2"
"2019-02","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.86","","","","2"
"2019-03","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.28","","","","2"
"2019-04","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.86","","","","2"
"2019-05","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.81","","","","2"
"2019-06","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.00","","","","2"
"2019-07","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.86","","","","2"
"2019-08","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.67","","","","2"
"2019-09","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.55","","","","2"
"2019-10","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.72","","","","2"
"2019-11","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.16","","","","2"
"2019-12","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.33","","","","2"
"2020-01","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.95","","","","2"
"2020-02","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","3.53","","","","2"
"2020-03","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.10","","","","2"
"2020-04","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.41","","","","2"
"2020-05","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.52","","","","2"
"2020-06","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.90","","","","2"
"2020-07","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.76","","","","2"
"2020-08","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.52","","","","2"
"2020-09","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.18","","","","2"
"2020-10","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.27","","","","2"
"2020-11","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.35","","","","2"
"2020-12","Prince Edward Island","2016A000211","Oranges, per kilogram","Dollars","81","units","0","v1159447036","2.22","4.42","","","","2"
"2017-01","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.60","","","","2"
"2017-02","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.31","","","","2"
"2017-03","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.63","","","","2"
"2017-04","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.41","","","","2"
"2017-05","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.83","","","","2"
"2017-06","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","6.27","","","","2"
"2017-07","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","6.10","","","","2"
"2017-08","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.23","","","","2"
"2017-09","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.35","","","","2"
"2017-10","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.48","","","","2"
"2017-11","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.51","","","","2"
"2017-12","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.61","","","","2"
"2018-01","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.70","","","","2"
"2018-02","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","6.25","","","","2"
"2018-03","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.98","","","","2"
"2018-04","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.65","","","","2"
"2018-05","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","6.07","","","","2"
"2018-06","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","6.27","","","","2"
"2018-07","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.85","","","","2"
"2018-08","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.89","","","","2"
"2018-09","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.90","","","","2"
"2018-10","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.04","","","","2"
"2018-11","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.46","","","","2"
"2018-12","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.50","","","","2"
"2019-01","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.36","","","","2"
"2019-02","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.78","","","","2"
"2019-03","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.51","","","","2"
"2019-04","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.52","","","","2"
"2019-05","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.07","","","","2"
"2019-06","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.95","","","","2"
"2019-07","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.99","","","","2"
"2019-08","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.15","","","","2"
"2019-09","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.62","","","","2"
"2019-10","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.28","","","","2"
"2019-11","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.62","","","","2"
"2019-12","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.42","","","","2"
"2020-01","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","3.60","","","","2"
"2020-02","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.62","","","","2"
"2020-03","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.30","","","","2"
"2020-04","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.26","","","","2"
"2020-05","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","4.92","","","","2"
"2020-06","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.79","","","","2"
"2020-07","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.04","","","","2"
"2020-08","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.62","","","","2"
"2020-09","Prince Edward Island","2016A000211","Oranges, 1.36 kilogram","Dollars","81","units","0","v1159447037","2.23","5.57","","","","2"
"2017-01","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2017-02","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.95","","","","2"
"2017-03","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.96","","","","2"
"2017-04","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2017-05","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2017-06","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2017-07","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2017-08","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.94","","","","2"
"2017-09","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.95","","","","2"
"2017-10","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.94","","","","2"
"2017-11","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.94","","","","2"
"2017-12","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.94","","","","2"
"2018-01","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2018-02","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2018-03","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2018-04","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2018-05","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2018-06","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2018-07","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2018-08","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2018-09","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.96","","","","2"
"2018-10","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.96","","","","2"
"2018-11","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.95","","","","2"
"2018-12","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.95","","","","2"
"2019-01","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2019-02","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2019-03","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2019-04","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2019-05","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2019-06","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2019-07","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2019-08","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2019-09","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.92","","","","2"
"2019-10","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2019-11","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.96","","","","2"
"2019-12","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.96","","","","2"
"2020-01","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2020-02","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
"2020-03","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.97","","","","2"
"2020-04","Prince Edward Island","2016A000211","Bananas, per kilogram","Dollars","81","units","0","v1159447038","2.24","1.98","","","","2"
